entropy_10m,standard_deviation_10m,turbulence_intensity_10m,variability_index_10m,entropy_era5,standard_deviation_era5,turbulence_intensity_era5,variability_index_era5
0.380478368,0.360555128,0.090138782,0.275,0.64335403,0.614815419,0.174259092,0.649116344
0.475499647,0.506348584,0.12928049,0.459574468,0.366505762,0.683980799,0.198967164,0.666207236
0.334026072,0.62377658,0.163792538,0.498905908,0.284466837,0.743748607,0.221214684,0.681176462
0.452730493,0.783289006,0.213139866,0.653061224,0.247903242,0.801647264,0.245274797,0.70071507
0.507594906,0.945016167,0.271296507,0.803827751,0.289849351,0.853962303,0.271162931,0.72721607
0.503539824,1.059349905,0.327633991,0.958762887,0.412600429,0.878072359,0.292794539,0.763667859
0.527970658,1.142457147,0.384019209,1.109243697,0.49519912,0.870333341,0.307856716,0.810092959
0.539483777,1.150694235,0.427502502,1.263157895,0.629566304,0.826191323,0.313819508,0.927775791
0.388009637,1.045227248,0.426623367,1.224489796,0.742219623,0.724602075,0.300266408,1.014269883
0.397668796,0.945456974,0.417113371,1.323529412,0.795286204,0.562451479,0.253210679,0.966376781
0.479129774,0.798262001,0.392587869,1.180327869,0.740398545,0.34072615,0.164306681,0.604689011
0.655630723,0.68495742,0.370247254,1.243243243,0.74217764,0.341627007,0.164708431,0.606948527
0.544459648,0.501663898,0.295096411,0.941176471,0.435427828,0.38627842,0.180034497,0.586737045
0.702505629,0.409945796,0.258913134,0.947368421,0.482464658,0.380153209,0.177973063,0.58936432
0.649176954,0.27220805,0.182485843,0.670391061,0.469505317,0.392891508,0.182654212,0.585255192
0.703386964,0.249861073,0.17954089,0.646706587,0.478402381,0.391718254,0.182503509,0.586523795
0.667965682,0.29107082,0.205461755,0.776470588,0.769196113,0.567485387,0.249816939,0.910674123
0.69815284,0.458484823,0.300645786,1.180327869,0.682594243,0.654738373,0.273481096,0.864082706
0.795658232,0.564886911,0.340635323,1.145728643,0.57821697,0.683458749,0.272275679,0.824123577
0.513708937,0.617791766,0.343217648,1.055555556,0.59216018,0.667443777,0.253687859,0.78628645
0.446486783,0.672061505,0.353716582,1,0.699820538,0.584937955,0.214388475,0.705204647
0.418048434,0.698013053,0.354921891,0.966101695,0.6926907,0.527655318,0.190610215,0.611505797
0.322936776,0.672681202,0.328137172,0.926829268,0.697638613,0.475124405,0.16884513,0.513863808
0.428222361,0.660965203,0.303892048,0.873563218,0.720995096,0.48666974,0.171069615,0.508282745
0.639323942,0.672629583,0.293511091,0.916363636,0.712837963,0.492438054,0.171235163,0.502814943
0.545997646,0.602540916,0.25281437,0.881118881,0.649998644,0.492852861,0.165630181,0.485947135
0.818394664,0.548419446,0.22010145,0.842809365,0.752534288,0.494854541,0.162078412,0.473603001
0.674721851,0.307769755,0.114696803,0.447204969,0.347045945,0.471298036,0.147763223,0.523148671
0.660577771,0.291547595,0.104124141,0.392857143,0.325878986,0.529250681,0.163740325,0.605917893
0.632156173,0.30945741,0.108899968,0.387096774,0.310025675,0.567463958,0.17331965,0.598176124
0.625708442,0.309569594,0.10862091,0.385964912,0.310364711,0.610377909,0.182839274,0.586665078
0.606308551,0.30945741,0.108264983,0.38483965,0.414255367,0.631134304,0.185613547,0.575980049
0.606308551,0.30945741,0.108264983,0.38483965,0.628525664,0.628729832,0.178663829,0.560440602
0.566207876,0.353847896,0.125255892,0.424778761,0.781608495,0.549932358,0.147874328,0.563694979
0.540509538,0.381790373,0.135949094,0.462908012,0.699705265,0.480303119,0.122903445,0.414746922
0.750338082,0.439933707,0.15302042,0.52173913,0.637678777,0.453436195,0.112887082,0.403517694
0.687133507,0.483261489,0.165217603,0.512820513,0.627993667,0.398078205,0.096094194,0.305499494
0.709158543,0.479293461,0.15888181,0.497237569,0.7028837,0.389776021,0.091734145,0.308519749
0.666577201,0.480378901,0.15707212,0.490463215,0.506166993,0.345504262,0.079247389,0.221682362
0.696989667,0.478641016,0.15736143,0.493150685,0.344114832,0.310376891,0.070426655,0.198248863
0.692985027,0.469263608,0.155128465,0.495867769,0.462655971,0.300641716,0.067779518,0.19697552
0.748630739,0.587130498,0.188384117,0.705882353,0.450317716,0.292498526,0.065853336,0.19670578
0.571921063,0.620483682,0.193901151,0.6875,0.466740615,0.377042444,0.085781849,0.29421655
0.523222723,0.614184192,0.189953874,0.680412371,0.509888811,0.513616512,0.11880386,0.402314489
0.662855168,0.611634877,0.184877041,0.664987406,0.49786782,0.623971647,0.147502869,0.42050581
0.83427712,0.518544973,0.151032516,0.640776699,0.430165323,0.697763397,0.17025425,0.443925426
0.756449298,0.341158158,0.095206928,0.362790698,0.201750873,0.699298759,0.175843991,0.457493593
0.736248646,0.360169713,0.099586096,0.359447005,0.203691227,0.699588254,0.180241696,0.468741061
0.789428088,0.370716274,0.103215668,0.361948956,0.562370665,0.744398149,0.200747241,0.607884532
0.747390249,0.378868931,0.105977323,0.363636364,0.794513471,0.849352051,0.246183657,0.90316316
0.679252011,0.535153145,0.153632482,0.602870813,0.574269982,0.806438426,0.249682764,0.861102493
0.632122779,0.721254694,0.213705094,0.77037037,0.617207984,0.762607802,0.250278599,0.912767076
0.724982475,0.922707369,0.286852032,0.932642487,0.670584701,0.66044254,0.231468047,0.831122667
0.450504046,0.959564427,0.320745769,0.902506964,0.560042956,0.579906798,0.216033028,0.6790457
0.210071132,0.988264472,0.352951597,0.964285714,0.480638291,0.547429238,0.214108619,0.644477818
0.198856012,1.011702361,0.37820649,1.009345794,0.510963359,0.533624891,0.215315219,0.664875704
0.261572986,0.987280215,0.392296774,1.072847682,0.590273938,0.526835702,0.221140928,0.691664911
0.388012397,0.93124767,0.393484931,1.14084507,0.700752244,0.517002471,0.226910694,0.723209562
0.536043083,0.813428956,0.369740435,1.227272727,0.787939199,0.436155489,0.203289559,0.769230524
0.636076015,0.612995831,0.30522614,0.995850622,0.846068811,0.262512043,0.131047557,0.460148249
0.879908168,0.500763306,0.271907678,1.085972851,0.868197527,0.301644103,0.149331266,0.556037145
0.831619901,0.327766007,0.199654421,0.791878173,0.799789692,0.300887536,0.144922487,0.540977841
0.601044499,0.3122499,0.201451548,0.64516129,0.809740047,0.305977516,0.149437093,0.548550725
0.249338872,0.331662479,0.221108319,0.666666667,0.718944972,0.327534063,0.164420662,0.605459069
0.263757637,0.346008992,0.233264489,0.674157303,0.559891964,0.351561333,0.181685061,0.667536203
0.263757637,0.346008992,0.233264489,0.674157303,0.58546085,0.352889865,0.184713519,0.6761082
0.263757637,0.346008992,0.233264489,0.674157303,0.770470581,0.418707911,0.228299367,0.920652516
0.355615097,0.332812092,0.228214006,0.685714286,0.576987199,0.477385675,0.275716723,1.073684179
0.337841675,0.34237731,0.233439075,0.681818182,0.505828774,0.498083302,0.297969991,1.112124413
0.343175713,0.381790373,0.255948853,0.87150838,0.498032931,0.506808561,0.310046265,1.137274734
0.354953927,0.403026743,0.267200051,0.861878453,0.501804204,0.509314012,0.315983198,1.153350196
0.34875115,0.407907942,0.268950291,0.857142857,0.560016603,0.512017067,0.321516074,1.167349984
0.354671226,0.402768199,0.262674912,0.847826087,0.512351112,0.370119192,0.247689737,0.984081938
0.369949172,0.355902608,0.22243913,0.6875,0.455776918,0.296374776,0.203169235,0.715794239
0.764875882,0.383966868,0.224761093,0.76097561,0.439641328,0.310849884,0.211619944,0.712690176
0.719896425,0.343592135,0.192668487,0.728971963,0.432925678,0.323316976,0.217218443,0.70333637
0.617249694,0.29107082,0.16022247,0.495412844,0.362897726,0.332356665,0.219725372,0.692102952
0.61633523,0.3082207,0.171233722,0.555555556,0.422917364,0.340694814,0.223835037,0.687792493
0.547374386,0.334477204,0.188437861,0.61971831,0.489349763,0.320460885,0.202585632,0.661802647
0.616650866,0.328718049,0.180945715,0.605504587,0.821545401,0.311993663,0.183556645,0.677448825
0.500731789,0.354729944,0.191745916,0.594594595,0.737863304,0.362157124,0.198906135,0.721356738
0.471365319,0.40173236,0.213309218,0.690265487,0.621257321,0.386370864,0.200356606,0.628151319
0.558533978,0.45886333,0.237343102,0.724137931,0.699933179,0.413062098,0.202798291,0.64641996
0.646404375,0.49159604,0.24579802,0.7,0.50936931,0.388905449,0.18247658,0.53497389
0.516976437,0.469855179,0.228269722,0.680161943,0.508699235,0.388770055,0.1824047,0.534399958
0.479200317,0.464279609,0.224651424,0.677419355,0.49185386,0.425148997,0.203120812,0.5903462
0.355178557,0.46270641,0.230393233,0.697095436,0.409207855,0.484551378,0.238199677,0.72753305
0.304887725,0.463680925,0.231840462,0.7,0.319009065,0.501565149,0.249396204,0.735891655
0.498347956,0.438748219,0.214023522,0.682926829,0.441257842,0.49704249,0.243409627,0.724762353
0.768522183,0.407141117,0.190104802,0.653696498,0.462622668,0.497044673,0.23974308,0.713841919
0.67798024,0.361324723,0.166765257,0.507692308,0.416518554,0.491507068,0.23550818,0.709132876
0.644510272,0.44907312,0.213844343,0.714285714,0.657851893,0.527101325,0.263025846,0.73850886
0.547212215,0.447834295,0.216694014,0.725806452,0.541249847,0.583975121,0.31517429,1.035595462
0.636517214,0.451540573,0.229596901,0.762711864,0.443335683,0.598243461,0.35072575,1.124924547
0.655767846,0.408928138,0.211514554,0.724137931,0.568044559,0.526521398,0.334172846,1.101537626
0.672186235,0.396074488,0.205752981,0.675324675,0.398865239,0.44281176,0.293607229,0.949812412
0.724467276,0.421307489,0.216055122,0.666666667,0.383164267,0.445971619,0.293742914,0.943518498
0.771396754,0.507444578,0.247533941,0.87804878,0.512959207,0.461793461,0.296692447,0.920341391
0.534988118,0.570574759,0.263342196,0.876923077,0.534557061,0.486607277,0.297050567,0.874464189
0.362459312,0.618241233,0.272753485,0.838235294,0.270071308,0.557269106,0.321868289,1.055305849
0.348933094,0.656378956,0.279310194,0.808510638,0.280998182,0.676637269,0.372634487,1.288498709
0.697337568,0.868387714,0.346201082,1.275747508,0.400839744,0.853608291,0.440349139,1.498291844
0.717835008,0.923610067,0.339979166,1.17791411,0.528618024,1.059036581,0.498328508,1.595951363
0.590028169,0.862650953,0.292424052,1.016949153,0.591063311,1.208374536,0.506157909,1.534114291
0.601679135,0.82911432,0.266739191,0.965147453,0.582778905,1.272385051,0.468235833,1.447740575
0.584485532,0.710046947,0.211954312,0.626865672,0.505440618,1.260587873,0.413205948,1.202828874
0.461051749,0.653781734,0.187240592,0.544152745,0.416257971,1.218497815,0.362401135,0.950290109
0.707942932,0.623832242,0.170912943,0.520547945,0.467471817,1.190463281,0.32751073,0.907078443
0.664882209,0.568807232,0.148707773,0.418300654,0.390616031,1.052129235,0.272731991,0.792092834
0.677167394,0.529871578,0.134428307,0.380549683,0.373582046,0.883114616,0.218329992,0.687026499
0.703168519,0.473389081,0.118594342,0.375782881,0.468949378,0.695398405,0.164579,0.561036849
0.849987557,0.39255219,0.096727439,0.369609856,0.634823897,0.50939562,0.11604588,0.423269953
0.777996,0.292854723,0.071283097,0.219066937,0.796428569,0.371002114,0.081686327,0.284746877
0.753779015,0.281242284,0.068735385,0.219959267,0.689517613,0.389574955,0.082890529,0.300853383
0.634137119,0.396074488,0.094868141,0.335329341,0.64348892,0.423347988,0.087973891,0.293830799
0.634208933,0.451771206,0.106091085,0.328767123,0.461535117,0.431224128,0.088325153,0.289615872
0.535210617,0.451771206,0.104054788,0.322456814,0.402864146,0.430569255,0.087889489,0.28862566
0.528933915,0.45338235,0.104626696,0.323076923,0.393812816,0.430467043,0.087688766,0.28803487
0.631576855,0.458257569,0.104149448,0.318181818,0.394068109,0.430478063,0.087706453,0.288085591
0.61685742,0.459090284,0.104141463,0.31758034,0.324425175,0.503168511,0.104396305,0.345295903
0.61681752,0.456131073,0.104060321,0.319391635,0.417957613,0.719922692,0.153209119,0.569622534
0.634577881,0.457271497,0.104122542,0.318785579,0.437305888,0.954939886,0.2098869,0.704215856
0.666475106,0.418578945,0.094594112,0.316384181,0.433075998,1.240716197,0.286907269,0.906751291
0.638184542,0.487909372,0.111310123,0.3878327,0.356495851,1.37537652,0.33402884,0.95231679
0.611261422,0.528296529,0.121215265,0.390057361,0.402192057,1.465214461,0.378801899,1.013748054
0.785757893,0.718940192,0.170163359,0.591715976,0.428991744,1.511622838,0.430049737,1.187635041
0.580650864,0.718021974,0.176562781,0.590163934,0.422106877,1.457759996,0.457089076,1.234719427
0.544466801,0.777236915,0.201443693,0.596112311,0.390124389,1.340859663,0.460993726,1.236522002
0.616488133,0.995266575,0.279046703,0.981308411,0.565853724,1.233895863,0.471003137,1.367414234
0.650513408,1.166785708,0.351794686,1.085427136,0.750937843,1.064178972,0.461091167,1.594110968
0.600363928,1.307961731,0.442127909,1.352112676,0.777142494,0.769752169,0.386263371,1.421866819
0.551470028,1.380292843,0.525825845,1.523809524,0.828690215,0.591025985,0.344171905,1.336177937
0.566517852,1.395503692,0.604550336,1.732851986,0.714119134,0.531700399,0.348137459,1.15705694
0.45172027,1.281275406,0.640637703,1.8,0.488955814,0.473851093,0.335328509,1.051162393
0.314914125,1.136117903,0.652316499,1.66507177,0.556197442,0.477629342,0.352112797,1.09504517
0.392049664,1.037893165,0.676886847,1.891304348,0.604732693,0.479970311,0.395132212,1.281940571
0.46911586,0.885845484,0.672794039,2.050632911,0.515598083,0.422921438,0.374209561,1.345982557
0.700614979,0.808762773,0.698212465,2.330935252,0.513788318,0.431787388,0.378016985,1.331758917
0.685088283,0.537677619,0.533234003,1.983471074,0.488717568,0.502227133,0.423297968,1.471996514
0.552918275,0.390512484,0.411065772,1.368421053,0.527323029,0.631909503,0.504724146,1.843083471
0.440451946,0.433653728,0.441003791,1.322033898,0.463616483,0.798814803,0.579720026,1.880732641
0.638142497,0.548229473,0.513965131,1.59375,0.496417978,1.016004045,0.642127286,2.049893592
0.659731322,0.645927413,0.523724929,1.621621622,0.48714587,1.180189491,0.651838349,1.89378752
0.506447137,0.655902686,0.477020135,1.454545455,0.420421699,1.265273278,0.605264138,1.709884137
0.420009392,0.666406199,0.432263481,1.167567568,0.197849421,1.198433899,0.529029696,1.577872993
0.228692943,0.629980158,0.387680097,1.107692308,0.204292384,1.143131261,0.475901232,1.488081797
0.301860955,0.602022056,0.355875107,1.064039409,0.352115715,1.066240167,0.418043255,1.401432737
0.470685054,0.556526929,0.312071175,1.009345794,0.417750517,0.852696441,0.311178204,1.106358765
0.847629836,0.512076383,0.264867095,0.982758621,0.520369717,0.66685545,0.231064058,0.858977544
0.644747616,0.365433532,0.176112546,0.578313253,0.514759888,0.539176954,0.181357001,0.614849224
0.453230483,0.303681119,0.142350525,0.421875,0.513660096,0.500151664,0.166397724,0.477447414
0.453230483,0.303681119,0.142350525,0.421875,0.511687728,0.502933952,0.167585376,0.478195014
0.473213589,0.347510991,0.164827348,0.56916996,0.587079476,0.514549249,0.173444827,0.483742543
0.628839797,0.426468053,0.210601508,0.691358025,0.683219077,0.47392987,0.164469995,0.498026529
0.576045463,0.432691833,0.22380612,0.724137931,0.875269221,0.371924729,0.133241125,0.514118364
0.714625667,0.49385108,0.269373316,0.872727273,0.651863784,0.076451693,0.028430401,0.08515622
0.245807646,0.487909372,0.284219052,0.932038835,0.812321831,0.200065434,0.076161015,0.299007616
0.261121711,0.515522928,0.310868097,0.964824121,0.723120645,0.24716336,0.095873932,0.304675851
0.2931257,0.52254718,0.32322506,0.989690722,0.686058223,0.241414089,0.094798627,0.300069051
0.477658353,0.515522928,0.330816852,1.026737968,0.695314214,0.23915246,0.09405998,0.300546584
0.713572401,0.437480158,0.308809523,1.058823529,0.692613172,0.24240166,0.095190433,0.30008168
0.753321269,0.334165628,0.257050483,0.923076923,0.676390631,0.247101065,0.096552096,0.298585599
0.736230077,0.236143789,0.190182917,0.724832215,0.677975988,0.247231159,0.096722758,0.298955973
0.747836344,0.200520157,0.163689924,0.571428571,0.497015345,0.263153668,0.104608259,0.303765406
0.707082134,0.236290781,0.189032625,0.64,0.564671069,0.356705262,0.146529492,0.469744366
0.524820184,0.279880927,0.215293021,0.692307692,0.665802089,0.426451055,0.182114386,0.528228328
0.681799187,0.340342964,0.252105899,0.814814815,0.657390471,0.412528198,0.180895008,0.542399861
0.631472882,0.466964191,0.31480732,1.146067416,0.398860656,0.38473975,0.172111771,0.550033007
0.537877805,0.542307313,0.337185894,1.056994819,0.43348794,0.395595263,0.178083615,0.553500624
0.376005275,0.570270404,0.330591538,0.985507246,0.474954777,0.412088638,0.187626441,0.559820291
0.286143316,0.56862407,0.315902261,0.944444444,0.486616881,0.407990902,0.188363217,0.56766335
0.293025897,0.549747417,0.299862227,0.927272727,0.508103578,0.382818808,0.179361171,0.576076817
0.346700329,0.472287577,0.24641091,0.834782609,0.62073871,0.3347617,0.160180126,0.565744739
0.396386738,0.383966868,0.192786712,0.60251046,0.585978644,0.281549672,0.137351377,0.483588059
0.395997024,0.353160335,0.175120827,0.495867769,0.592675435,0.257469986,0.126642399,0.388409259
0.469333073,0.332812092,0.163010004,0.440816327,0.620799198,0.26695449,0.130585953,0.386551705
0.513626194,0.31710496,0.153437884,0.435483871,0.692809339,0.238453183,0.113977087,0.377713745
0.501585444,0.307769755,0.147729483,0.432,0.609107753,0.170310055,0.079358083,0.249126046
0.501585444,0.307769755,0.147729483,0.432,0.549569369,0.168761893,0.078036776,0.247225459
0.684441344,0.268095132,0.132392658,0.444444444,0.553867274,0.168921261,0.078097096,0.247183131
0.749701948,0.205480467,0.104481593,0.406779661,0.587755668,0.182607163,0.084687574,0.26255456
0.740892278,0.16583124,0.085041661,0.307692308,0.600381339,0.176796508,0.081878471,0.262188554
0.814368965,0.216506351,0.109623469,0.405063291,0.598057434,0.177753412,0.08237888,0.262370873
0.799676498,0.460298816,0.216611208,0.847058824,0.571404955,0.174645446,0.081482502,0.264134284
0.597650135,0.555965127,0.248014183,0.802973978,0.71616127,0.224814084,0.103191244,0.410995615
0.502684096,0.558954878,0.242146518,0.779783394,0.527908395,0.259626827,0.11733619,0.404669314
0.414192447,0.54160256,0.225667733,0.666666667,0.546064716,0.349078795,0.153548464,0.569365863
0.476812729,0.57130455,0.22700843,0.635761589,0.465077498,0.414772084,0.17753989,0.564941509
0.696763779,0.69457221,0.258045403,0.817337461,0.343255124,0.475636068,0.1965938,0.595733266
0.63447236,0.759751421,0.265029566,0.76744186,0.221542737,0.513524024,0.205177232,0.575871011
0.550700227,0.781513844,0.256936058,0.723287671,0.309938146,0.546685598,0.211203766,0.580766395
0.548059403,0.708431366,0.223127989,0.692913386,0.455967876,0.563488618,0.210855025,0.56251779
0.544604943,0.600462784,0.183815138,0.551020408,0.477182357,0.574848146,0.215655743,0.594640472
0.584251529,0.539804491,0.162755123,0.48241206,0.474788353,0.581547524,0.218537702,0.595645318
0.606447974,0.552959211,0.167141323,0.513853904,0.431041143,0.636153307,0.242659064,0.649239911
0.485098905,0.704105027,0.222935629,0.759894459,0.397098386,0.703113528,0.273913118,0.708436429
0.174988997,0.808419239,0.26724603,0.79338843,0.335719501,0.771212139,0.313134944,0.753767052
0.127521195,0.836494006,0.280389052,0.804469274,0.263391864,0.801558553,0.337057479,0.780635303
0.140718079,0.834665602,0.278221867,0.8,0.232087293,0.776823435,0.333090349,0.796011243
0.263023958,0.83612034,0.284233543,0.815864023,0.238729327,0.787657207,0.336221271,0.792441855
0.266922428,0.761030004,0.267028072,0.842105263,0.234820678,0.818264525,0.345644626,0.883120927
0.648377354,0.667655517,0.24651896,0.886153846,0.208360207,0.900735624,0.370876644,1.035096209
0.603592685,0.522812905,0.201081886,0.692307692,0.233633408,1.021111201,0.405782586,1.156109915
0.600944052,0.453612047,0.178470313,0.51147541,0.358814676,1.14563041,0.437231991,1.176495374
0.575072496,0.473389081,0.185038077,0.586319218,0.250123575,1.176918359,0.416802428,1.091708592
0.575072496,0.473389081,0.185038077,0.586319218,0.28392437,1.180257923,0.391067027,1.021402934
0.688855271,0.493006649,0.188410184,0.573248408,0.344586401,1.115148309,0.347075192,0.959431047
0.84874026,0.416583325,0.152874615,0.550458716,0.418018622,0.983848133,0.289286495,0.906406308
0.874851462,0.292854723,0.104903184,0.358208955,0.482366054,0.779319464,0.217928169,0.799886203
0.849706066,0.232737334,0.081662222,0.280701754,0.307742045,0.5351318,0.144356535,0.535824131
0.869145733,0.276385399,0.095856208,0.346820809,0.190983218,0.473758546,0.126781074,0.435824103
0.625204487,0.421225065,0.140019412,0.565096953,0.190189711,0.474510046,0.127004888,0.435902039
0.715545903,0.518009009,0.16709968,0.548387097,0.386703425,0.48340385,0.127448072,0.429375282
0.752842447,0.778352962,0.232344168,0.865671642,0.429509119,0.563902477,0.145728554,0.511422856
0.59480756,0.940153652,0.263594482,0.813084112,0.332244318,0.648854743,0.164942638,0.566004151
0.447770595,1.105384548,0.288989424,0.888888889,0.351586017,0.762710774,0.190001392,0.646101444
0.386315496,1.223723825,0.302154031,0.839506173,0.36415168,0.762294428,0.190070069,0.646687993
0.254128797,1.223014264,0.287204915,0.798434442,0.360524793,0.764369055,0.190098181,0.645028158
0.241938641,1.189625291,0.268841874,0.768361582,0.427844932,0.782802281,0.191684865,0.635096254
0.287025324,1.109397985,0.243377986,0.745886654,0.561488217,0.811176021,0.193530001,0.618781048
0.21525824,0.93184405,0.198264691,0.638297872,0.565848698,0.825680556,0.190644836,0.59884827
0.37476037,0.758836829,0.156461202,0.515463918,0.560707348,0.783021804,0.174037946,0.576466273
0.763689368,0.670147165,0.132483789,0.355848435,0.637180507,0.640809576,0.13607909,0.479203984
0.761249127,0.604841577,0.117444966,0.349514563,0.764872038,0.46853183,0.095918746,0.282112151
0.640840947,0.515590277,0.098207672,0.323809524,0.719779492,0.420444371,0.084710021,0.277641032
0.672974518,0.534568881,0.102966719,0.327447833,0.721187322,0.421396136,0.084951421,0.277803363
0.54874542,0.608047878,0.119615976,0.354098361,0.746902144,0.457340205,0.093450463,0.281578493
0.616480056,0.695021982,0.142325321,0.491467577,0.178447539,0.52534459,0.110606661,0.348872404
0.768618956,0.970681319,0.212557953,0.832116788,0.524350339,0.848066065,0.18432506,0.671323908
0.57887642,1.147067517,0.267277868,0.885436893,0.449975702,1.059777782,0.238688948,0.695656608
0.314974692,1.239931674,0.305527312,0.936344969,0.397110128,1.223236166,0.288833932,0.7518447
0.233486416,1.372421825,0.358803092,1.071895425,0.368239768,1.355388814,0.34079995,0.876009158
0.358360255,1.519022895,0.422929808,1.252900232,0.321695329,1.397903191,0.376098274,0.937340246
0.395986801,1.51217283,0.444756715,1.323529412,0.260125179,1.345026478,0.383620323,0.993673695
0.324564441,1.317404856,0.420448358,1.244680851,0.2507246,1.222974173,0.369295013,1.029231279
0.452551722,1.167232006,0.401340518,1.340974212,0.280100982,1.065529348,0.339205411,1.027171315
0.417012539,0.938527215,0.341282624,1.2,0.348970178,0.888749143,0.296841916,0.971503992
0.482988214,0.7459148,0.285062981,1.031847134,0.391195837,0.716277521,0.249248373,0.832721047
0.439202726,0.613901458,0.24312929,0.831683168,0.374718943,0.595350623,0.213268209,0.654448762
0.409581612,0.578791845,0.231516738,0.8,0.312356575,0.575068342,0.207029971,0.597868249
0.384592509,0.587130498,0.227276322,0.774193548,0.228774377,0.556471555,0.196827606,0.587401117
0.556941612,0.607533721,0.225709122,0.743034056,0.332924259,0.534277217,0.185193377,0.575639417
0.686471222,0.653781734,0.232800617,0.818991098,0.63159972,0.503551611,0.169022278,0.557431735
0.83554085,0.653781734,0.218534284,0.86908078,0.720126441,0.383700507,0.124661137,0.486573167
0.652818214,0.449922833,0.142455778,0.506596306,0.733745277,0.24279966,0.077141202,0.275461456
0.645091949,0.388014891,0.120004605,0.463917526,0.745524736,0.233842299,0.074177965,0.256072921
0.645091949,0.388014891,0.120004605,0.463917526,0.762942078,0.286650341,0.09213832,0.323689186
0.71770074,0.501386965,0.157503759,0.659685864,0.610568828,0.324397687,0.106372499,0.339177201
0.562290827,0.696219952,0.230791144,0.861878453,0.708939805,0.380824358,0.128860545,0.450961441
0.359296632,0.825757228,0.287219905,0.904347826,0.645932518,0.445473535,0.156895165,0.559065954
0.275208022,0.828108621,0.291416524,0.914956012,0.676113942,0.480021035,0.175927765,0.581767571
0.235361186,0.838111303,0.303846998,0.942598187,0.246246582,0.429326878,0.16422029,0.519172031
0.308463999,0.844426169,0.314692982,0.968944099,0.472747076,0.470572295,0.186261389,0.592360566
0.499352073,0.833999734,0.324934961,1.012987013,0.444016995,0.449930664,0.181758571,0.60455938
0.60844025,0.767390962,0.315366149,1.068493151,0.349259674,0.403090656,0.164750559,0.511248849
0.513289172,0.607533721,0.263191504,0.866425993,0.361639807,0.422006204,0.171696535,0.563546947
0.551914908,0.545180908,0.240520989,0.838235294,0.403274902,0.533217354,0.211248374,0.736258559
0.54880927,0.561434175,0.246784253,0.879120879,0.361111432,0.664474561,0.253151927,0.810544028
0.578217026,0.620651539,0.266946899,0.860215054,0.32529131,0.782799412,0.283989761,0.83410189
0.720307281,0.683688932,0.278110752,0.854237288,0.347551904,0.874769371,0.301939112,0.82186371
0.730494597,0.773520092,0.286488923,1.074074074,0.379131038,0.926634771,0.301956515,0.799359127
0.465749806,0.845699907,0.284268876,0.907563025,0.403492024,0.919735011,0.281921334,0.754849915
0.499267939,0.973360445,0.308188004,0.886543536,0.452390298,0.876762245,0.253313513,0.73056607
0.404509124,0.992051746,0.29613485,0.835820896,0.614334059,0.820079134,0.2249831,0.703206816
0.428215987,0.958405794,0.271888169,0.794326241,0.431277849,0.622341955,0.164875238,0.53344887
0.363804595,0.843438729,0.22898789,0.733031674,0.646936987,0.467138784,0.118950859,0.359493287
0.354653159,0.699404509,0.181663509,0.597402597,0.760253237,0.41276677,0.101469741,0.357680924
0.417586068,0.568807232,0.143096159,0.477987421,0.675162529,0.367061185,0.087444666,0.330563504
0.338927841,0.503046276,0.125239737,0.373443983,0.70572611,0.368162811,0.085804816,0.331065601
0.466335781,0.473462424,0.116904302,0.37037037,0.725579504,0.377037355,0.08648284,0.325827602
0.466335781,0.473462424,0.116904302,0.37037037,0.723260518,0.387246192,0.087726007,0.321798129
0.569283505,0.537677619,0.134139947,0.449064449,0.671529227,0.390286868,0.08758602,0.318781539
0.680058188,0.622941053,0.160414005,0.515021459,0.658999163,0.395245728,0.087909907,0.315946059
0.674107248,0.649144736,0.174657777,0.565022422,0.687009463,0.399631766,0.088026133,0.316007057
0.637455356,0.654259548,0.186045369,0.597156398,0.691587842,0.407402424,0.088852212,0.330836435
0.617720967,0.689000887,0.207738961,0.663316583,0.827151967,0.411156697,0.08886979,0.327880418
0.592441752,0.751664819,0.242472522,0.774193548,0.845092592,0.174552347,0.036749343,0.145585829
0.533413404,0.756637298,0.256487219,0.813559322,0.743563545,0.06984267,0.014529933,0.048152686
0.433957668,0.683688932,0.243450065,0.818991098,0.779192823,0.075479647,0.015711566,0.055002244
0.341602363,0.592077322,0.222028996,0.7875,0.726809679,0.083720618,0.017457944,0.055099983
0.415209895,0.549936865,0.212194289,0.810289389,0.803871622,0.103163063,0.02143544,0.077686006
0.38118431,0.532029657,0.205946964,0.774193548,0.496360276,0.118436058,0.024506868,0.080354683
0.462192817,0.711951543,0.26615011,1.009345794,0.740833477,0.178463753,0.036589189,0.140162129
0.377841779,0.840469446,0.30196507,0.97005988,0.774665522,0.318310881,0.064005201,0.246005845
0.408042495,1.073804245,0.359934384,1.173184358,0.637068354,0.427173395,0.084087259,0.277275983
0.570354527,1.459713632,0.441223264,1.481108312,0.475500409,0.518316712,0.099767151,0.300979655
0.485265658,1.657537497,0.455159038,1.345537757,0.350535828,0.578594252,0.109091538,0.295275062
0.47632663,1.725704365,0.433231221,1.230125523,0.434348648,0.675498908,0.123879414,0.374377971
0.368789093,1.668082732,0.383467295,1.034482759,0.379978982,0.708619383,0.126766106,0.365195921
0.381019428,1.575396775,0.336983267,0.919786096,0.542507151,0.749247836,0.130307272,0.378328431
