Time,Obs10m,Obs60m,Dir10m,Dir60m,WTK_New10m,ERA510m
1/16/2018 14:00,3.9,5.9,256.1,264.5,0.931916,3.716019021
1/16/2018 15:00,3.7,5.5,258.7,270.1,1.659299,3.894479264
1/16/2018 16:00,3.9,5.1,265.2,273.2,1.385658,4.222051335
1/16/2018 17:00,4.3,5.4,278.8,289.5,1.301407,4.615536948
1/16/2018 18:00,4.2,4.9,283.6,294.1,1.299698,4.83434241
1/16/2018 19:00,3.8,4.7,291.7,302.3,2.038801,4.815088742
1/16/2018 20:00,4.1,5,286.2,292.5,1.638474,4.843891991
1/16/2018 21:00,3.7,4.7,299.5,307,1.384641,4.579765386
1/16/2018 22:00,4,5.3,278.6,290.1,1.68294,2.868841753
1/16/2018 23:00,3.9,5.8,294.8,300.9,0.441728,3.216885353
1/17/2018 0:00,3.3,5.8,295,305.5,1.71649,3.651717501
1/17/2018 1:00,3.1,5.8,300.9,312.1,3.13789,3.691989113
1/17/2018 2:00,2.7,5.1,285.3,297.7,3.080086,3.569986529
1/17/2018 3:00,3.2,6.1,292.5,303.1,3.188773,3.417790246
1/17/2018 4:00,3.3,6.7,297.6,307.3,2.61496,3.310043632
1/17/2018 5:00,3.2,6.7,301.6,309.5,1.164311,3.224992464
1/17/2018 6:00,3.1,6.4,295.4,306.2,1.507462,3.240652866
1/17/2018 7:00,2.8,6.1,287.8,299.6,1.707483,3.207170983
1/17/2018 8:00,2.7,5.9,284.6,299.4,2.486678,3.195913078
1/17/2018 9:00,2.8,5.9,280.6,293.9,2.699853,3.240213837
1/17/2018 10:00,2.6,5.3,274.9,290.4,2.645895,2.759143387
1/17/2018 11:00,3.1,5,261.8,275.5,2.872683,2.867554788
1/17/2018 12:00,3.4,5.4,256.9,262.5,2.785335,2.767789574
1/17/2018 13:00,3.3,5.3,259,263,2.475934,2.865409149
1/17/2018 14:00,3.1,4.7,251.9,259,3.264683,3.286024506
1/17/2018 15:00,3.5,4.4,254.5,256.6,3.311471,3.507896623
1/17/2018 16:00,3.6,4.2,242.7,245.2,3.613276,3.748262964
1/17/2018 17:00,3.8,4.4,242.9,244.6,4.884649,4.093368135
1/17/2018 18:00,4.5,5.4,243.2,241.9,5.195074,4.460087938
1/17/2018 19:00,5,5.9,244.1,244.2,5.261061,4.820102802
1/17/2018 20:00,5.3,6.7,244.4,244.6,5.883317,5.164763146
1/17/2018 21:00,5.4,7.2,238.4,240.9,5.625726,5.424268807
1/17/2018 22:00,5.1,6.8,225.9,228.9,5.407187,5.084644727
1/17/2018 23:00,5.7,8.2,224.7,225.4,3.805203,5.569559669
1/18/2018 0:00,5.8,8.8,221.9,222.4,4.38117,6.232728941
1/18/2018 1:00,6.4,9.7,222.5,223,5.040276,6.716658831
1/18/2018 2:00,6.7,10.2,225.6,226.6,5.481745,6.978358952
1/18/2018 3:00,7.1,10.5,227.4,229,5.651009,7.014004644
1/18/2018 4:00,6.4,9.6,229.5,232.3,5.871164,7.024610121
1/18/2018 5:00,6.1,9.3,230.3,232.8,5.76621,7.025507094
1/18/2018 6:00,6.7,10,225.6,227.8,5.721347,6.993588385
1/18/2018 7:00,5.9,9,228,231.5,6.112147,6.811609216
1/18/2018 8:00,5.1,8.1,225.2,231.2,5.89878,6.662696732
1/18/2018 9:00,5.1,8.1,229.8,233.7,5.45947,6.44796238
1/18/2018 10:00,5.3,8.4,230.6,234.7,5.300455,5.577303332
1/18/2018 11:00,5.2,8.2,235.1,238,5.397986,5.59982098
1/18/2018 12:00,5.5,8.7,233.7,237.8,5.006363,5.2824748
1/18/2018 13:00,4.8,7.6,228.9,233,5.041808,5.211398636
1/18/2018 14:00,4.7,7.5,228,229.9,4.945387,5.42628754
1/18/2018 15:00,6,8.7,230.6,232.5,6.788072,5.441399944
1/18/2018 16:00,6.7,8.8,228.4,229,6.165766,6.323541895
1/18/2018 17:00,7,9.6,222.6,225.5,5.573273,6.601432259
1/18/2018 18:00,6.5,8.8,237.9,239,5.35084,6.567392552
1/18/2018 19:00,5.4,7,227.4,230.5,5.15321,6.494492146
1/18/2018 20:00,6.6,9.1,218,220.2,5.038912,6.424711827
1/18/2018 21:00,6.5,8.8,222.1,222.1,4.723327,6.105137541
1/18/2018 22:00,5.6,8.1,213.9,215.9,3.596231,5.712466425
1/18/2018 23:00,5.7,9.1,206.5,210,3.329045,5.758266605
1/19/2018 0:00,5.2,8.7,211,215.1,3.348875,5.758206741
1/19/2018 1:00,4.9,8.2,214.4,216.8,3.80905,5.918177877
1/19/2018 2:00,4.9,8.3,214.6,217.3,3.919145,6.11769309
1/19/2018 3:00,5.1,9.2,211.6,216.4,3.535311,6.026110266
1/19/2018 4:00,5.1,8.6,217,219.1,3.84307,5.940560274
1/19/2018 5:00,5,8.4,218.4,220.6,3.684502,5.893266733
1/19/2018 6:00,4.5,7.9,204.1,210.9,3.343998,5.840750715
1/19/2018 7:00,4.5,8.2,213.1,218.6,3.111505,5.895079623
1/19/2018 8:00,4.1,7.7,207.9,215.9,3.480446,5.842284774
1/19/2018 9:00,4.1,7.3,208.9,214.7,3.584496,5.68811696
1/19/2018 10:00,4.6,8,215.1,219.1,3.705899,5.474486701
1/19/2018 11:00,5.1,8.5,216.9,219.8,3.48075,5.55178399
1/19/2018 12:00,5.1,8.7,206.1,211.9,3.645139,5.517097336
1/19/2018 13:00,5.2,8.5,208.7,211.9,3.528111,5.332004043
1/19/2018 14:00,4.8,8,208.5,213.4,4.054317,5.330164232
1/19/2018 15:00,5.3,8.5,207.8,212.5,5.739245,5.165706891
1/19/2018 16:00,5.7,8.3,209.2,211.5,5.747565,5.896463725
1/19/2018 17:00,6.1,8.6,217.8,219.8,5.791238,6.346434518
1/19/2018 18:00,5.5,7.6,201.8,207.9,5.544963,6.533028568
1/19/2018 19:00,6.2,8.8,199,203.1,5.977996,6.560456836
1/19/2018 20:00,6.3,8.9,208.1,209,4.538827,6.276803198
1/19/2018 21:00,6.2,8.5,195.4,200.5,4.901668,6.553298311
1/19/2018 22:00,6.3,9,196.4,200.8,5.888517,6.125842054
1/19/2018 23:00,6.1,9,193,198.9,6.000021,6.780788645
1/20/2018 0:00,5.9,8.9,194.8,199.7,6.339328,7.238468317
1/20/2018 1:00,6.2,10.1,202.2,205.8,6.536017,7.555185559
1/20/2018 2:00,6.3,10.2,200,205.4,6.642816,7.670598799
1/20/2018 3:00,6.6,10.6,202.2,207.2,6.202124,7.488324511
1/20/2018 4:00,6.2,9.8,212.7,215.7,6.523462,7.003466907
1/20/2018 5:00,6,9.5,216.4,218.6,6.604457,6.693871724
1/20/2018 6:00,6.3,9.9,216.6,218.8,6.126344,6.585533433
1/20/2018 7:00,6.3,9.9,220.6,220.2,6.110874,6.389322096
1/20/2018 8:00,5.7,9.3,224.1,222.7,5.853125,5.839271706
1/20/2018 9:00,5,8.5,224,223.7,5.747699,5.375096379
1/20/2018 10:00,4.7,8.2,227,224.4,5.315485,4.425980885
1/20/2018 11:00,4,7.5,229.2,226.3,4.955464,3.793076076
1/20/2018 12:00,3.7,7.1,225.9,223.8,4.766047,3.503583792
1/20/2018 13:00,3,6.3,218.2,220.1,4.272503,2.919443869
1/20/2018 14:00,3.3,6.5,220.3,221.7,4.997482,3.187299976
1/20/2018 15:00,3.4,5.6,221,222.5,6.222732,3.39478628
1/20/2018 16:00,4.5,6.1,222.6,223.8,5.937353,3.784404727
1/20/2018 17:00,4.1,5.3,220.1,223.9,5.679121,3.854850238
1/20/2018 18:00,4.2,5,238,236.6,5.496188,3.740285388
1/20/2018 19:00,4.2,5,224.8,226.2,5.237671,3.820278531
1/20/2018 20:00,4.1,5,226.8,227.4,4.940466,3.777459944
1/20/2018 21:00,3.6,4.7,221.1,221.9,3.724309,3.356388164
1/20/2018 22:00,3,4,209.5,212.4,3.071814,1.882511243
1/20/2018 23:00,2.9,4.4,204.5,210,3.05499,2.357707288
1/21/2018 0:00,2.8,4.5,200.4,201.4,2.941434,2.215651452
1/21/2018 1:00,2.8,4.5,205.1,206.4,2.27338,2.584630634
1/21/2018 2:00,2.4,4.3,213.3,216.7,2.760295,2.774591909
1/21/2018 3:00,2.5,4.2,191,198.9,2.26152,2.987595576
1/21/2018 4:00,2.7,4.7,190.6,197,2.08377,3.036151872
1/21/2018 5:00,3.1,5.2,183.7,195,2.204371,2.799468778
1/21/2018 6:00,2.2,4.1,173.6,187.9,1.922229,2.607528132
1/21/2018 7:00,2.4,4,167.1,180.7,1.837777,2.308933206
1/21/2018 8:00,2.9,5,178.3,188.4,2.05933,1.877409614
1/21/2018 9:00,1.8,3.7,172.1,180.7,1.49364,1.892437941
1/21/2018 10:00,2.2,3.9,150.9,165.1,0.85044,2.483644748
1/21/2018 11:00,1.7,3.2,170.3,174.7,1.0943,2.35996341
1/21/2018 12:00,1.6,3.2,162.5,175.7,1.225051,2.421820679
1/21/2018 13:00,1.9,3.7,166.3,172.9,0.87173,2.306430797
1/21/2018 14:00,2.3,4.4,153.6,163.1,1.649756,2.269177771
1/21/2018 15:00,2.1,3.8,166.2,171.7,1.597512,2.114972656
1/21/2018 16:00,2.1,3.2,168,171.9,2.2486,1.822445455
1/21/2018 17:00,1.9,2.9,159.7,166.8,1.998281,1.701996543
1/21/2018 18:00,1.8,2.4,141.8,154.6,1.557046,1.663504176
1/21/2018 19:00,2.1,2.9,143.9,152.1,1.084167,1.571653292
1/21/2018 20:00,1.5,2.1,133,143.2,1.357481,1.442796204
1/21/2018 21:00,1.3,1.9,102.6,118.8,0.793594,1.901386441
1/21/2018 22:00,1.8,3.1,95.1,108.4,1.053431,2.040340604
1/21/2018 23:00,1.6,3.1,87.4,106.5,0.951937,1.98250142
1/22/2018 0:00,1.9,3.7,76.3,96.1,1.506645,1.839998293
1/22/2018 1:00,2.2,4.5,86.7,107.5,1.468757,2.149837615
1/22/2018 2:00,2.2,4.9,100.2,124.5,1.376731,2.492964737
1/22/2018 3:00,1.6,3.8,108.8,142.9,2.594566,2.953055131
1/22/2018 4:00,3,5.4,145.4,155.6,2.128927,3.848444529
1/22/2018 5:00,2.8,4.5,152.7,160.9,3.718143,3.916296254
1/22/2018 6:00,2.1,3.7,149.8,160.7,3.893147,3.78625252
1/22/2018 7:00,1.5,3.2,163.8,166.9,2.590937,3.795122098
1/22/2018 8:00,1.7,3.5,110.8,137.6,4.828355,3.566022257
1/22/2018 9:00,1.7,3.5,105.1,132.8,3.421629,3.407729444
1/22/2018 10:00,2.1,3.8,89.6,115.6,3.877041,3.444228127
1/22/2018 11:00,1.7,3.8,104.6,136,3.151651,3.12180342
1/22/2018 12:00,1.8,3.7,91.9,129.5,3.150217,3.455512025
1/22/2018 13:00,3.3,6.1,117.2,134.1,3.464034,5.149264493
1/22/2018 14:00,4.9,8.2,150.3,156.8,3.494403,5.984247684
1/22/2018 15:00,5.8,9,173.3,175.7,3.428828,6.104568638
1/22/2018 16:00,6.5,9.8,179.2,180.7,5.180129,6.628413342
1/22/2018 17:00,6.8,9.8,177.7,179.8,5.773724,6.879878655
1/22/2018 18:00,6.4,9.5,180.8,182.8,5.707179,6.80845433
1/22/2018 19:00,6,9.1,179.9,182.1,5.946718,6.675727872
1/22/2018 20:00,5.8,8.8,180.7,185,5.08325,5.749698039
1/22/2018 21:00,5.6,8.4,184.4,184.8,3.61891,4.701473542
1/22/2018 22:00,5.2,7.6,178.4,182.8,3.864171,4.915983364
1/22/2018 23:00,4.2,6.8,170.2,175.8,2.77066,4.255191186
1/23/2018 0:00,3.3,6.3,148.8,157,3.778874,4.895443635
1/23/2018 1:00,6.4,9.6,224.7,224.4,5.497913,6.439677136
1/23/2018 2:00,7.2,10.6,252.8,257.1,2.609501,6.516554369
1/23/2018 3:00,4.5,6.7,252.2,258.6,3.474279,5.13580592
1/23/2018 4:00,3.4,5.8,230.2,236.8,3.069452,3.921723936
1/23/2018 5:00,4.4,7.6,220.2,222.6,5.235053,3.382275997
1/23/2018 6:00,4.1,7.4,227.9,228.4,3.547115,3.403918737
1/23/2018 7:00,2.9,5.8,243.7,243.9,3.813857,3.63230423
1/23/2018 8:00,3,6.1,244.5,244.5,3.320665,4.038070516
1/23/2018 9:00,3.9,6.7,245.6,248.6,2.442777,4.792373575
1/23/2018 10:00,4.2,6.5,246.7,252.9,2.919003,4.162235358
1/23/2018 11:00,3.5,5.6,259.6,265.3,3.282512,3.978088855
1/23/2018 12:00,3.2,5.1,301.4,308.9,6.626784,3.91094042
1/23/2018 13:00,3.5,5.7,297.5,306.9,6.513115,4.237676695
1/23/2018 14:00,4.1,7,316.6,323.5,6.899334,4.143075469
1/23/2018 15:00,4,6.1,300.3,309.2,7.181939,4.723249278
1/23/2018 16:00,4.3,6.8,304.9,310.8,7.090455,5.410627657
1/23/2018 17:00,4.4,6.6,305.8,311.8,7.53933,5.304972563
1/23/2018 18:00,4.7,7.2,312.1,317.7,8.057658,5.088557779
1/23/2018 19:00,4.5,6.9,307.7,314.6,7.499167,5.14304239
1/23/2018 20:00,4.1,5.9,299.5,307.1,7.321346,5.156563703
1/23/2018 21:00,3.8,5.3,305.9,312.7,7.364794,4.986869625
1/23/2018 22:00,3.8,5.9,315.2,319.5,7.155967,4.48458254
1/23/2018 23:00,3.4,5,307.6,315.9,6.959584,3.631167926
1/24/2018 0:00,3.9,6.3,324.8,331.6,6.890482,3.182708144
1/24/2018 1:00,3.4,5.4,321.1,327.1,6.719025,2.754264792
1/24/2018 2:00,2.8,4.7,321.6,331.1,6.451487,2.509766213
1/24/2018 3:00,2.5,4.1,311.8,324.1,6.136419,1.822756317
1/24/2018 4:00,2.2,3.6,317.4,325.2,5.490184,1.610342888
1/24/2018 5:00,2.2,3.1,296,301,5.181133,2.006848023
1/24/2018 6:00,1.5,2.5,313.8,321.2,4.278176,1.925006006
1/24/2018 7:00,1.3,2.3,328.3,335.7,4.237333,1.925598569
1/24/2018 8:00,1,1.9,NaN,324.5,3.798812,1.721993993
1/24/2018 9:00,1,2.1,NaN,340.2,3.494263,1.770511014
1/24/2018 10:00,0.7,1.8,NaN,2.4,4.411493,1.594422439
1/24/2018 11:00,1,1.9,NaN,6.6,4.223683,1.636718389
1/24/2018 12:00,1.3,2,10.1,11.2,3.901182,1.840119597
1/24/2018 13:00,1.1,2.3,11.3,12,3.458047,1.33749029
1/24/2018 14:00,0.6,1.5,NaN,352.1,3.228949,1.510948814
1/24/2018 15:00,0.5,0.8,NaN,NaN,2.671542,1.274102365
1/24/2018 16:00,0.7,0.7,NaN,NaN,2.537545,1.114675874
1/24/2018 17:00,1.1,1.4,301.1,306.3,2.253289,1.978794729
1/24/2018 18:00,2.5,3.2,289,299.6,2.404242,2.979362198
1/24/2018 19:00,2.7,3.5,290.7,293.2,2.809181,3.237865502
1/24/2018 20:00,2.9,3.9,284.5,288.2,3.294193,2.952296071
1/24/2018 21:00,2.7,3.7,270,274.2,3.248988,2.490235114
1/24/2018 22:00,3.2,4.3,255.6,260.2,2.344766,2.111232756
1/24/2018 23:00,3.7,5.3,256.5,259,1.552528,1.563068683
1/25/2018 0:00,3.6,4.7,257.7,262.9,2.445706,1.593767875
1/25/2018 1:00,3.1,4.5,253.9,256,3.133689,1.504066754
1/25/2018 2:00,3,4.5,257.2,264.6,2.696661,1.871182347
1/25/2018 3:00,1.5,2.3,236.7,249.3,2.591683,2.021646615
1/25/2018 4:00,1.4,2.6,192.1,202.8,1.777907,2.496076138
1/25/2018 5:00,1.9,3.2,162.7,172.4,1.631702,2.40942309
1/25/2018 6:00,1.8,3.6,167.9,181.9,1.34083,2.108061327
1/25/2018 7:00,2.2,4.3,171,183.4,1.231287,2.048192631
1/25/2018 8:00,2.5,4.5,170,179.1,1.075937,2.145935886
1/25/2018 9:00,2.7,4.6,165.8,178,1.081637,2.105821416
1/25/2018 10:00,2.8,4.6,172.2,179.9,1.32468,2.03365108
1/25/2018 11:00,2.8,4.4,161.1,170,1.458657,2.793854399
1/25/2018 12:00,2.7,4.5,156,162.8,1.771675,2.992592091
1/25/2018 13:00,3.1,4.9,152.5,160.6,1.710618,3.430214767
1/25/2018 14:00,3.6,5.7,155.8,161.6,2.308499,4.246066034
1/25/2018 15:00,4.1,5.8,152.5,157.8,2.99725,4.44289596
1/25/2018 16:00,4.5,6,152.2,156.8,3.205549,4.787716368
1/25/2018 17:00,4.7,6.2,151.4,155.7,4.102426,5.022664403
1/25/2018 18:00,4.5,6,148.1,151.8,5.037112,5.150507353
1/25/2018 19:00,5.4,7.6,163.3,167.7,5.047047,5.045873612
1/25/2018 20:00,5.4,7.1,174.9,177.1,4.804976,4.683739697
1/25/2018 21:00,5.4,7.3,172.5,177.8,4.830204,3.411096805
1/25/2018 22:00,4.5,6.3,172.9,177,4.1332,2.083126272
1/25/2018 23:00,2.9,5,158.1,165.1,2.62038,2.602180271
1/26/2018 0:00,2.1,4.9,145.9,158.2,2.90893,2.70359039
1/26/2018 1:00,1.7,4.7,134.3,153.3,3.180949,2.857458174
1/26/2018 2:00,1.8,4.7,142.7,160.4,2.812554,2.96236236
1/26/2018 3:00,2.2,5,148.9,165.4,2.799176,2.910048459
1/26/2018 4:00,2,4.8,132.2,159.9,3.04602,3.053969053
1/26/2018 5:00,2.6,5.8,144.1,163.5,2.107071,3.318863371
1/26/2018 6:00,3.7,7,165.6,177.1,2.939985,3.706331893
1/26/2018 7:00,4.4,7.8,186,188.9,4.068238,4.260051782
1/26/2018 8:00,4.4,7.5,187.7,193.4,4.458881,4.709565092
1/26/2018 9:00,3.9,7.2,183.7,193.6,4.572057,5.039707024
1/26/2018 10:00,4.4,7.9,189.7,197,4.441434,5.299538458
1/26/2018 11:00,4.4,8.2,186.5,194.4,4.330486,5.034601093
1/26/2018 12:00,4.4,7.7,184.8,193.9,5.123984,4.66546034
1/26/2018 13:00,4.3,7.4,178.5,187.7,4.32794,4.794101847
1/26/2018 14:00,5.2,8.1,183.7,189.4,3.848476,5.171162325
1/26/2018 15:00,5.6,8,179.4,185.1,5.455832,5.491685377
1/26/2018 16:00,5.6,7.6,179.8,185.3,7.011142,5.798978574
1/26/2018 17:00,6.2,8.1,184.4,188.8,7.871614,6.349179609
1/26/2018 18:00,6.5,8.7,182.9,185.9,7.587386,7.005828794
1/26/2018 19:00,6.5,8.9,180.8,184.9,6.186688,7.616581942
1/26/2018 20:00,7.2,10.4,180.8,183.8,5.905004,7.715271982
1/26/2018 21:00,7.2,10.4,178.1,181.1,6.439168,8.196620988
1/26/2018 22:00,7.6,11.1,178.9,180.3,6.123553,8.457040098
1/26/2018 23:00,8.4,11.8,180,181.5,5.970233,8.753094066
1/27/2018 0:00,8.4,12.2,180.8,183.3,6.738403,8.722337628
1/27/2018 1:00,7.9,11.6,187.6,189.6,7.897651,8.934198578
1/27/2018 2:00,7.9,11.6,192.1,194.2,7.480884,8.938474543
1/27/2018 3:00,7.2,10.9,193.1,195.8,7.42885,8.910182567
1/27/2018 4:00,6.7,10.5,196.9,198.7,7.824887,8.848494687
1/27/2018 5:00,7.5,11.4,202.7,204.8,7.861405,8.687216232
1/27/2018 6:00,7.7,11.8,204.8,207.8,7.927772,8.504899496
1/27/2018 7:00,7.5,11.5,206.6,209.7,7.340038,8.323612084
1/27/2018 8:00,6.8,10.7,207.5,209.5,7.090199,8.08397222
1/27/2018 9:00,7.4,11.5,207.3,210.5,6.726985,7.545703139
1/27/2018 10:00,6.9,10.6,217.4,219,6.112386,6.428928318
1/27/2018 11:00,6.2,9.5,226.3,227.9,5.59441,5.442859158
1/27/2018 12:00,5.6,8.2,239.1,242.6,5.11728,5.025994967
1/27/2018 13:00,5,7.5,264.5,271,4.522619,4.209571873
1/27/2018 14:00,4.2,6.3,272.2,278.3,4.00994,3.865990865
1/27/2018 15:00,3.9,5.5,260.6,267.8,4.738192,3.981722797
1/27/2018 16:00,4.9,6.7,265.5,271.1,4.592426,4.808394202
1/27/2018 17:00,4.9,6.1,260.3,266.3,4.603818,4.850533417
1/27/2018 18:00,4.9,6.1,259.7,265.6,4.632293,4.581323809
1/27/2018 19:00,4.9,6,265.5,274.5,4.938464,4.343961724
1/27/2018 20:00,5,6.2,273,278.5,4.898229,4.264118564
1/27/2018 21:00,4.7,6.3,273.4,280.6,4.599531,4.20298692
1/27/2018 22:00,4.7,6.5,267,271.3,2.916581,2.66532304
1/27/2018 23:00,4.1,6.2,265.3,269.6,2.701864,2.378915502
1/28/2018 0:00,2.6,4.8,251.2,260.3,2.895568,2.704038517
1/28/2018 1:00,2.4,5.4,240.7,246.9,2.665959,2.794110368
1/28/2018 2:00,2.4,6.3,236.1,241.3,2.392553,2.904320887
1/28/2018 3:00,3.1,7.2,244,242.3,3.502435,2.982616284
1/28/2018 4:00,3.5,7.8,246.7,248.9,4.185457,3.142035414
1/28/2018 5:00,2.5,6.2,225.1,231.4,3.793836,3.214808336
1/28/2018 6:00,2.5,6.3,216,218.9,2.862311,3.025531402
1/28/2018 7:00,2.1,4.7,258.7,235.9,4.813229,2.903921018
1/28/2018 8:00,1.7,4.2,269.3,263.4,5.518278,2.594286484
1/28/2018 9:00,1.4,3.5,224.2,245.2,5.27619,1.961890231
1/28/2018 10:00,1.9,4.7,249.8,254.9,4.651905,1.837297624
1/28/2018 11:00,1.5,4.5,284.9,301.3,5.433468,1.769881196
1/28/2018 12:00,1.6,5.7,337.4,357.2,5.176073,2.217948656
1/28/2018 13:00,1.9,6.5,349.7,4,4.541767,2.347024946
1/28/2018 14:00,1.9,6.3,355.8,8.3,4.417786,2.375560019
1/28/2018 15:00,2.5,4.4,30.2,29.1,4.784548,2.12809391
1/28/2018 16:00,2.9,3.3,58.3,53.3,4.254015,2.109825175
1/28/2018 17:00,1.9,2.1,61.9,65.1,3.845574,2.012445917
1/28/2018 18:00,2.7,3,92,96.5,3.87338,1.419643784
1/28/2018 19:00,2.1,2.5,207.1,203.9,3.553155,1.093550274
1/28/2018 20:00,2.8,3.2,253.4,257.6,3.263504,2.429196611
1/28/2018 21:00,2.5,3.5,30.7,30.3,3.335209,3.718539786
1/28/2018 22:00,3.4,4.9,21,20,2.998271,3.31062947
1/28/2018 23:00,2.8,4.3,25.8,27.4,3.017379,3.366135693
1/29/2018 0:00,2.6,4.3,15.8,16.1,2.882061,3.644023017
1/29/2018 1:00,2.7,5,12.4,11.5,2.827084,3.440988947
1/29/2018 2:00,3.1,5.4,12.9,13.6,2.98516,3.246236607
1/29/2018 3:00,2.8,4.8,12.2,11.7,2.671676,3.26732641
1/29/2018 4:00,2.8,5,4,5.4,2.580288,3.502114029
1/29/2018 5:00,3,5.6,5.4,6.4,2.976999,3.674299206
1/29/2018 6:00,3.6,6.6,7.9,8.1,3.462658,4.269574799
1/29/2018 7:00,3.3,6,0.5,1.5,3.577362,4.920864724
1/29/2018 8:00,3.6,6.7,358.9,1,3.7029,5.474210612
1/29/2018 9:00,3,5.7,359.3,2,3.634965,5.586396644
1/29/2018 10:00,3.3,6,353.5,357.5,3.776851,4.60614787
1/29/2018 11:00,3.4,6.3,346,351.8,3.613467,4.854862967
1/29/2018 12:00,3.8,6.7,346.2,350.9,3.786552,5.555697776
1/29/2018 13:00,4.2,7.3,347,352.6,4.014909,5.41082454
1/29/2018 14:00,3.9,6.8,353.5,356.4,4.052836,5.578889848
1/29/2018 15:00,3.9,6.9,349.6,355,3.911412,5.831785092
1/29/2018 16:00,3.9,6.8,348.6,353.8,3.798914,5.519253326
1/29/2018 17:00,4.5,7.2,335.5,341,4.241397,5.215002675
1/29/2018 18:00,4.2,6.5,329.6,335.2,4.029305,4.834362097
1/29/2018 19:00,3.9,5.6,326.3,333.1,3.842703,4.453480247
1/29/2018 20:00,3.5,4.7,322,331.7,3.585541,4.158233467
1/29/2018 21:00,3.3,5,335.4,339.4,3.733881,4.113686794
1/29/2018 22:00,3.7,5.2,311,319.3,4.017643,3.415425141
1/29/2018 23:00,3.3,5,316.9,323.7,3.704979,3.506069843
1/30/2018 0:00,3.3,5.2,325.9,331.5,3.700521,3.73789925
1/30/2018 1:00,3.1,4.9,319.1,328.2,3.710688,3.865078406
1/30/2018 2:00,3,5.2,335.5,341.8,3.572076,3.698376202
1/30/2018 3:00,2.6,4.6,335.1,341.8,3.278472,3.502986668
1/30/2018 4:00,1.4,3.3,323.7,337,3.165497,3.03600273
1/30/2018 5:00,1.1,2.6,306.5,326.2,3.173788,2.563468059
1/30/2018 6:00,0.9,1.9,309.6,336.6,3.220109,2.228847663
1/30/2018 7:00,1.1,1.9,273.2,289,3.123589,2.074440012
1/30/2018 8:00,1.2,2.6,273.6,277.6,2.850788,1.940342522
1/30/2018 9:00,2.2,4.8,274.7,278.1,2.782014,1.986862266
1/30/2018 10:00,2.1,5.2,280.5,285.7,1.828792,1.884389403
1/30/2018 11:00,1.9,4.9,285.2,295.2,1.640813,1.748059314
1/30/2018 12:00,1.1,3.4,NaN,320.7,1.195005,1.247060359
1/30/2018 13:00,0.7,2.1,NaN,4.9,1.122241,1.302094659
1/30/2018 14:00,1.5,2.4,259.8,277.1,2.389981,1.392802169
1/30/2018 15:00,0.9,0.7,NaN,NaN,1.312285,0.757423119
1/30/2018 16:00,2.3,2.4,213.4,214.4,1.905784,1.955063414
1/30/2018 17:00,4.1,4.9,226.7,228,2.4307,2.789302164
1/30/2018 18:00,3.6,4.4,224.9,226.9,3.584247,2.658881947
1/30/2018 19:00,3.5,4,206,206.5,4.237041,3.052521842
1/30/2018 20:00,4.2,5.3,196.7,200.2,4.190348,3.884274937
1/30/2018 21:00,4.2,5.6,190.1,195.5,5.339049,4.404117782
1/30/2018 22:00,4.9,6.6,178,181,5.116409,4.333391011
1/30/2018 23:00,4.5,6.5,176.9,182.3,3.843201,3.589046848
1/31/2018 0:00,4.6,6.7,165,169.1,5.165138,4.173643147
1/31/2018 1:00,4.7,7,161,163.9,4.856121,5.189888417
1/31/2018 2:00,5.3,7.8,160.1,164.7,5.245804,5.784448928
1/31/2018 3:00,6,8.7,162.9,167.5,5.311259,6.722941385
1/31/2018 4:00,6.5,9.3,168.6,173,5.69508,7.129961018
1/31/2018 5:00,7.1,9.9,171.6,175.6,5.884134,6.991462204
1/31/2018 6:00,6.5,9.4,181.3,183.5,6.37811,6.984640462
1/31/2018 7:00,6.5,9.6,181.8,183.5,6.509644,7.311175544
1/31/2018 8:00,6.6,9.6,177.4,181.6,7.260106,7.372755553
1/31/2018 9:00,6.5,9.4,180.8,184.1,6.679162,7.461022256
1/31/2018 10:00,6.4,9.3,182.7,186.9,6.945118,7.467030366
1/31/2018 11:00,6.3,9,183.6,187.9,7.343665,7.553865087
1/31/2018 12:00,6.2,9.1,187.7,192.4,7.096118,7.252359586
1/31/2018 13:00,5.9,8.9,187.1,192,7.181526,6.983330593
1/31/2018 14:00,5.6,8.5,192.2,197.7,6.994702,6.971487659
1/31/2018 15:00,6.5,9.7,201,206.6,6.441938,6.017920111
1/31/2018 16:00,7.3,10.4,220.2,221.8,5.659274,6.869957676
1/31/2018 17:00,7.4,10.3,226.9,230.5,5.136205,6.900794209
1/31/2018 18:00,7,9.9,237.5,240.7,4.741852,6.27938543
1/31/2018 19:00,6.5,8.9,238.6,241.4,3.597209,5.414916335
1/31/2018 20:00,5.9,8.2,236.7,239.9,2.982538,5.194866785
1/31/2018 21:00,5.3,7.5,249.1,254,2.806807,4.263124917
1/31/2018 22:00,4.8,6.8,251.9,256.9,2.954106,2.600687389
1/31/2018 23:00,4.2,6.2,256.8,264.3,2.012941,2.479546929
2/1/2018 0:00,4.2,6.5,265.1,273.5,2.537555,2.777991751
2/1/2018 1:00,3.7,5.9,261.7,269.6,2.985045,2.503598441
2/1/2018 2:00,2.4,4.4,257,267.6,2.829218,2.741089923
2/1/2018 3:00,2.7,4.6,243.3,252.7,2.728002,2.852921824
